tf,target,truth
NFIB,S100A14,0
NR2E1,S100A14,0
NR4A2,S100A14,0
PHF21A,S100A14,0
POU2F1,S100A14,0
POU3F1,S100A14,0
POU3F2,S100A14,0
RFX2,S100A14,0
SATB2,S100A14,0
SOX2,S100A14,0
SOX5,S100A14,0
SOX6,S100A14,0
SOX9,S100A14,0
TBR1,S100A14,0
TCF12,S100A14,0
TCF3,S100A14,0
TCF7L1,S100A14,0
TFAP2C,S100A14,0
VEZF1,S100A14,0
ZBTB18,S100A14,0
ZBTB20,S100A14,0
ZNF148,S100A14,0
ZNF219,S100A14,0
ZNF281,S100A14,0
ZNF441,S100A14,0
ARX,S100A16,1
ASCL1,S100A16,0
ATF7,S100A16,1
BHLHE22,S100A16,1
CTCF,S100A16,1
DEAF1,S100A16,1
E2F1,S100A16,0
EMX1,S100A16,1
FOS,S100A16,1
JUN,S100A16,1
KAT7,S100A16,1
KLF10,S100A16,1
KLF11,S100A16,1
KLF3,S100A16,1
MEF2C,S100A16,1
MEIS2,S100A16,1
NEUROD2,S100A16,0
NEUROD6,S100A16,1
NFIA,S100A16,1
NFIB,S100A16,1
NR2E1,S100A16,1
NR4A2,S100A16,1
PHF21A,S100A16,0
POU2F1,S100A16,1
POU3F1,S100A16,0
POU3F2,S100A16,1
RFX2,S100A16,1
SATB2,S100A16,0
SOX2,S100A16,1
SOX5,S100A16,1
SOX6,S100A16,1
SOX9,S100A16,1
TBR1,S100A16,1
TCF12,S100A16,0
TCF3,S100A16,0
TCF7L1,S100A16,1
TFAP2C,S100A16,1
VEZF1,S100A16,1
ZBTB18,S100A16,1
ZBTB20,S100A16,1
ZNF148,S100A16,1
ZNF219,S100A16,1
ZNF281,S100A16,1
ZNF441,S100A16,1
ARX,S100A4,0
ASCL1,S100A4,0
ATF7,S100A4,0
BHLHE22,S100A4,0
CTCF,S100A4,0
DEAF1,S100A4,0
E2F1,S100A4,0
EMX1,S100A4,0
FOS,S100A4,0
JUN,S100A4,0
KAT7,S100A4,0
KLF10,S100A4,0
KLF11,S100A4,0
KLF3,S100A4,0
MEF2C,S100A4,0
MEIS2,S100A4,0
NEUROD2,S100A4,0
NEUROD6,S100A4,0
NFIA,S100A4,0
NFIB,S100A4,0
NR2E1,S100A4,0
NR4A2,S100A4,0
PHF21A,S100A4,0
POU2F1,S100A4,0
POU3F1,S100A4,0
POU3F2,S100A4,0
RFX2,S100A4,0
SATB2,S100A4,0
SOX2,S100A4,0
SOX5,S100A4,0
SOX6,S100A4,0
SOX9,S100A4,0
TBR1,S100A4,0
TCF12,S100A4,0
TCF3,S100A4,0
TCF7L1,S100A4,0
TFAP2C,S100A4,0
VEZF1,S100A4,0
ZBTB18,S100A4,0
ZBTB20,S100A4,0
ZNF148,S100A4,0
ZNF219,S100A4,0
ZNF281,S100A4,0
ZNF441,S100A4,0
ARX,S100A6,1
ASCL1,S100A6,0
ATF7,S100A6,1
BHLHE22,S100A6,1
CTCF,S100A6,0
DEAF1,S100A6,0
E2F1,S100A6,0
EMX1,S100A6,1
FOS,S100A6,1
JUN,S100A6,1
KAT7,S100A6,1
KLF10,S100A6,0
KLF11,S100A6,0
KLF3,S100A6,0
MEF2C,S100A6,1
MEIS2,S100A6,0
NEUROD2,S100A6,0
NEUROD6,S100A6,1
NFIA,S100A6,1
NFIB,S100A6,0
NR2E1,S100A6,1
NR4A2,S100A6,1
PHF21A,S100A6,0
POU2F1,S100A6,0
POU3F1,S100A6,0
POU3F2,S100A6,1
RFX2,S100A6,1
SATB2,S100A6,0
SOX2,S100A6,1
SOX5,S100A6,1
SOX6,S100A6,1
SOX9,S100A6,1
TBR1,S100A6,1
TCF12,S100A6,0
TCF3,S100A6,0
TCF7L1,S100A6,1
TFAP2C,S100A6,0
VEZF1,S100A6,1
ZBTB18,S100A6,1
ZBTB20,S100A6,1
ZNF148,S100A6,1
ZNF219,S100A6,1
ZNF281,S100A6,1
ZNF441,S100A6,0
ARX,S100B,1
ASCL1,S100B,1
ATF7,S100B,1
BHLHE22,S100B,1
CTCF,S100B,1
DEAF1,S100B,1
E2F1,S100B,1
EMX1,S100B,1
FOS,S100B,1
JUN,S100B,1
KAT7,S100B,1
KLF10,S100B,1
KLF11,S100B,1
KLF3,S100B,1
MEF2C,S100B,1
MEIS2,S100B,1
NEUROD2,S100B,1
NEUROD6,S100B,1
NFIA,S100B,1
NFIB,S100B,1
NR2E1,S100B,1
NR4A2,S100B,1
PHF21A,S100B,1
POU2F1,S100B,1
POU3F1,S100B,0
POU3F2,S100B,1
RFX2,S100B,1
SATB2,S100B,1
SOX2,S100B,1
SOX5,S100B,1
SOX6,S100B,1
SOX9,S100B,1
TBR1,S100B,1
TCF12,S100B,1
TCF3,S100B,1
TCF7L1,S100B,1
TFAP2C,S100B,1
VEZF1,S100B,1
ZBTB18,S100B,1
ZBTB20,S100B,1
ZNF148,S100B,1
ZNF219,S100B,1
ZNF281,S100B,1
ZNF441,S100B,1
ARX,S1PR3,0
ASCL1,S1PR3,1
ATF7,S1PR3,1
BHLHE22,S1PR3,0
CTCF,S1PR3,1
DEAF1,S1PR3,1
E2F1,S1PR3,1
EMX1,S1PR3,0
FOS,S1PR3,1
JUN,S1PR3,0
KAT7,S1PR3,0
KLF10,S1PR3,1
KLF11,S1PR3,1
KLF3,S1PR3,0
MEF2C,S1PR3,0
MEIS2,S1PR3,0
NEUROD2,S1PR3,0
NEUROD6,S1PR3,0
NFIA,S1PR3,1
NFIB,S1PR3,0
NR2E1,S1PR3,1
NR4A2,S1PR3,1
PHF21A,S1PR3,0
POU2F1,S1PR3,1
POU3F1,S1PR3,0
POU3F2,S1PR3,0
RFX2,S1PR3,0
SATB2,S1PR3,0
SOX2,S1PR3,0
SOX5,S1PR3,0
SOX6,S1PR3,0
SOX9,S1PR3,0
TBR1,S1PR3,0
TCF12,S1PR3,0
TCF3,S1PR3,0
TCF7L1,S1PR3,0
TFAP2C,S1PR3,0
VEZF1,S1PR3,1
ZBTB18,S1PR3,1
ZBTB20,S1PR3,0
ZNF148,S1PR3,1
ZNF219,S1PR3,0
ZNF281,S1PR3,1
ZNF441,S1PR3,1
ARX,SALL1,1
ASCL1,SALL1,0
ATF7,SALL1,1
BHLHE22,SALL1,0
CTCF,SALL1,0
DEAF1,SALL1,1
E2F1,SALL1,1
EMX1,SALL1,1
FOS,SALL1,0
JUN,SALL1,1
KAT7,SALL1,1
KLF10,SALL1,0
KLF11,SALL1,1
KLF3,SALL1,1
MEF2C,SALL1,1
MEIS2,SALL1,0
NEUROD2,SALL1,1
NEUROD6,SALL1,0
NFIA,SALL1,0
NFIB,SALL1,0
NR2E1,SALL1,1
NR4A2,SALL1,1
PHF21A,SALL1,0
POU2F1,SALL1,0
POU3F1,SALL1,0
POU3F2,SALL1,1
RFX2,SALL1,1
SATB2,SALL1,1
SOX2,SALL1,1
SOX5,SALL1,0
SOX6,SALL1,0
SOX9,SALL1,1
TBR1,SALL1,1
TCF12,SALL1,0
TCF3,SALL1,1
TCF7L1,SALL1,1
TFAP2C,SALL1,0
VEZF1,SALL1,0
ZBTB18,SALL1,0
ZBTB20,SALL1,0
ZNF148,SALL1,1
ZNF219,SALL1,1
ZNF281,SALL1,0
ZNF441,SALL1,0
ARX,SALL2,0
ASCL1,SALL2,0
ATF7,SALL2,0
BHLHE22,SALL2,1
CTCF,SALL2,0
DEAF1,SALL2,0
E2F1,SALL2,1
EMX1,SALL2,1
FOS,SALL2,0
JUN,SALL2,0
KAT7,SALL2,1
KLF10,SALL2,0
KLF11,SALL2,0
KLF3,SALL2,0
MEF2C,SALL2,1
MEIS2,SALL2,0
NEUROD2,SALL2,0
NEUROD6,SALL2,0
NFIA,SALL2,0
NFIB,SALL2,1
NR2E1,SALL2,0
NR4A2,SALL2,0
PHF21A,SALL2,1
POU2F1,SALL2,0
POU3F1,SALL2,0
POU3F2,SALL2,1
RFX2,SALL2,1
SATB2,SALL2,1
SOX2,SALL2,0
SOX5,SALL2,1
SOX6,SALL2,0
SOX9,SALL2,0
TBR1,SALL2,0
TCF12,SALL2,0
TCF3,SALL2,0
TCF7L1,SALL2,1
TFAP2C,SALL2,1
VEZF1,SALL2,1
ZBTB18,SALL2,1
ZBTB20,SALL2,0
ZNF148,SALL2,1
ZNF219,SALL2,1
ZNF281,SALL2,0
ZNF441,SALL2,0
ARX,SALL3,1
ASCL1,SALL3,0
ATF7,SALL3,1
BHLHE22,SALL3,1
CTCF,SALL3,1
DEAF1,SALL3,1
E2F1,SALL3,1
EMX1,SALL3,1
FOS,SALL3,1
JUN,SALL3,1
KAT7,SALL3,0
KLF10,SALL3,1
KLF11,SALL3,1
KLF3,SALL3,1
MEF2C,SALL3,1
MEIS2,SALL3,1
NEUROD2,SALL3,1
NEUROD6,SALL3,1
NFIA,SALL3,1
NFIB,SALL3,1
NR2E1,SALL3,1
NR4A2,SALL3,1
PHF21A,SALL3,0
POU2F1,SALL3,1
POU3F1,SALL3,0
POU3F2,SALL3,1
RFX2,SALL3,1
SATB2,SALL3,1
SOX2,SALL3,0
SOX5,SALL3,1
SOX6,SALL3,1
SOX9,SALL3,1
TBR1,SALL3,1
TCF12,SALL3,0
TCF3,SALL3,1
TCF7L1,SALL3,1
TFAP2C,SALL3,1
VEZF1,SALL3,1
ZBTB18,SALL3,1
ZBTB20,SALL3,1
ZNF148,SALL3,1
ZNF219,SALL3,1
ZNF281,SALL3,1
ZNF441,SALL3,1
ARX,SALL4,0
ASCL1,SALL4,0
ATF7,SALL4,0
BHLHE22,SALL4,0
CTCF,SALL4,0
DEAF1,SALL4,0
E2F1,SALL4,0
EMX1,SALL4,0
FOS,SALL4,0
JUN,SALL4,0
KAT7,SALL4,0
KLF10,SALL4,0
KLF11,SALL4,0
KLF3,SALL4,0
MEF2C,SALL4,0
MEIS2,SALL4,0
NEUROD2,SALL4,0
NEUROD6,SALL4,0
NFIA,SALL4,0
NFIB,SALL4,0
NR2E1,SALL4,0
NR4A2,SALL4,0
PHF21A,SALL4,0
POU2F1,SALL4,0
POU3F1,SALL4,0
POU3F2,SALL4,0
RFX2,SALL4,0
SATB2,SALL4,0
SOX2,SALL4,0
SOX5,SALL4,0
SOX6,SALL4,0
SOX9,SALL4,0
TBR1,SALL4,0
TCF12,SALL4,0
TCF3,SALL4,0
TCF7L1,SALL4,0
TFAP2C,SALL4,0
VEZF1,SALL4,0
ZBTB18,SALL4,0
ZBTB20,SALL4,0
ZNF148,SALL4,0
ZNF219,SALL4,0
ZNF281,SALL4,0
ZNF441,SALL4,0
ARX,SAMD11,0
ASCL1,SAMD11,0
ATF7,SAMD11,0
BHLHE22,SAMD11,0
CTCF,SAMD11,0
DEAF1,SAMD11,0
E2F1,SAMD11,0
EMX1,SAMD11,0
FOS,SAMD11,0
JUN,SAMD11,0
KAT7,SAMD11,0
KLF10,SAMD11,0
KLF11,SAMD11,0
KLF3,SAMD11,0
MEF2C,SAMD11,0
MEIS2,SAMD11,0
NEUROD2,SAMD11,0
NEUROD6,SAMD11,0
NFIA,SAMD11,0
NFIB,SAMD11,0
NR2E1,SAMD11,0
NR4A2,SAMD11,0
PHF21A,SAMD11,0
POU2F1,SAMD11,0
POU3F1,SAMD11,0
POU3F2,SAMD11,0
RFX2,SAMD11,0
SATB2,SAMD11,0
SOX2,SAMD11,0
SOX5,SAMD11,0
SOX6,SAMD11,0
SOX9,SAMD11,0
TBR1,SAMD11,0
TCF12,SAMD11,0
TCF3,SAMD11,0
TCF7L1,SAMD11,0
TFAP2C,SAMD11,0
VEZF1,SAMD11,0
ZBTB18,SAMD11,0
ZBTB20,SAMD11,0
ZNF148,SAMD11,0
ZNF219,SAMD11,0
ZNF281,SAMD11,0
ZNF441,SAMD11,0
ARX,SAMD3,0
ASCL1,SAMD3,0
ATF7,SAMD3,0
BHLHE22,SAMD3,0
CTCF,SAMD3,0
DEAF1,SAMD3,0
E2F1,SAMD3,0
EMX1,SAMD3,0
FOS,SAMD3,0
JUN,SAMD3,0
KAT7,SAMD3,0
KLF10,SAMD3,0
KLF11,SAMD3,0
KLF3,SAMD3,0
MEF2C,SAMD3,0
MEIS2,SAMD3,0
NEUROD2,SAMD3,0
NEUROD6,SAMD3,0
NFIA,SAMD3,0
NFIB,SAMD3,0
NR2E1,SAMD3,0
NR4A2,SAMD3,0
PHF21A,SAMD3,0
POU2F1,SAMD3,0
POU3F1,SAMD3,0
POU3F2,SAMD3,0
RFX2,SAMD3,0
SATB2,SAMD3,0
SOX2,SAMD3,0
SOX5,SAMD3,0
SOX6,SAMD3,0
SOX9,SAMD3,0
TBR1,SAMD3,0
TCF12,SAMD3,0
TCF3,SAMD3,0
TCF7L1,SAMD3,0
TFAP2C,SAMD3,0
VEZF1,SAMD3,0
ZBTB18,SAMD3,0
ZBTB20,SAMD3,0
ZNF148,SAMD3,0
ZNF219,SAMD3,0
ZNF281,SAMD3,0
ZNF441,SAMD3,0
ARX,SAMD4A,1
ASCL1,SAMD4A,1
ATF7,SAMD4A,1
BHLHE22,SAMD4A,1
CTCF,SAMD4A,1
DEAF1,SAMD4A,1
E2F1,SAMD4A,1
EMX1,SAMD4A,1
FOS,SAMD4A,1
JUN,SAMD4A,1
KAT7,SAMD4A,1
KLF10,SAMD4A,1
KLF11,SAMD4A,1
KLF3,SAMD4A,1
MEF2C,SAMD4A,1
MEIS2,SAMD4A,1
NEUROD2,SAMD4A,1
NEUROD6,SAMD4A,1
NFIA,SAMD4A,1
NFIB,SAMD4A,1
NR2E1,SAMD4A,1
NR4A2,SAMD4A,1
PHF21A,SAMD4A,1
POU2F1,SAMD4A,1
POU3F1,SAMD4A,0
POU3F2,SAMD4A,1
RFX2,SAMD4A,1
SATB2,SAMD4A,1
SOX2,SAMD4A,1
SOX5,SAMD4A,1
SOX6,SAMD4A,1
SOX9,SAMD4A,0
TBR1,SAMD4A,1
TCF12,SAMD4A,0
TCF3,SAMD4A,1
TCF7L1,SAMD4A,1
TFAP2C,SAMD4A,1
VEZF1,SAMD4A,1
ZBTB18,SAMD4A,1
ZBTB20,SAMD4A,1
ZNF148,SAMD4A,1
ZNF219,SAMD4A,1
ZNF281,SAMD4A,1
ZNF441,SAMD4A,1
ARX,SAMD5,0
ASCL1,SAMD5,0
ATF7,SAMD5,0
BHLHE22,SAMD5,0
CTCF,SAMD5,0
DEAF1,SAMD5,0
E2F1,SAMD5,0
EMX1,SAMD5,0
FOS,SAMD5,0
JUN,SAMD5,0
KAT7,SAMD5,0
KLF10,SAMD5,0
KLF11,SAMD5,0
KLF3,SAMD5,0
MEF2C,SAMD5,0
MEIS2,SAMD5,0
NEUROD2,SAMD5,0
NEUROD6,SAMD5,0
NFIA,SAMD5,0
NFIB,SAMD5,0
NR2E1,SAMD5,0
NR4A2,SAMD5,0
PHF21A,SAMD5,0
POU2F1,SAMD5,0
POU3F1,SAMD5,0
POU3F2,SAMD5,0
RFX2,SAMD5,0
SATB2,SAMD5,0
SOX2,SAMD5,0
SOX5,SAMD5,0
SOX6,SAMD5,0
SOX9,SAMD5,0
TBR1,SAMD5,0
TCF12,SAMD5,0
TCF3,SAMD5,0
TCF7L1,SAMD5,0
TFAP2C,SAMD5,0
VEZF1,SAMD5,0
ZBTB18,SAMD5,0
ZBTB20,SAMD5,0
ZNF148,SAMD5,0
ZNF219,SAMD5,0
ZNF281,SAMD5,0
ZNF441,SAMD5,0
ARX,SAP18,1
ASCL1,SAP18,0
ATF7,SAP18,1
BHLHE22,SAP18,0
CTCF,SAP18,1
DEAF1,SAP18,0
E2F1,SAP18,0
EMX1,SAP18,0
FOS,SAP18,0
JUN,SAP18,1
KAT7,SAP18,0
KLF10,SAP18,0
KLF11,SAP18,1
KLF3,SAP18,0
MEF2C,SAP18,0
MEIS2,SAP18,0
NEUROD2,SAP18,0
NEUROD6,SAP18,1
NFIA,SAP18,0
NFIB,SAP18,0
NR2E1,SAP18,1
NR4A2,SAP18,0
PHF21A,SAP18,0
POU2F1,SAP18,1
POU3F1,SAP18,0
POU3F2,SAP18,1
RFX2,SAP18,1
SATB2,SAP18,0
SOX2,SAP18,0
SOX5,SAP18,0
SOX6,SAP18,1
SOX9,SAP18,0
TBR1,SAP18,1
TCF12,SAP18,0
TCF3,SAP18,0
TCF7L1,SAP18,0
TFAP2C,SAP18,0
VEZF1,SAP18,0
ZBTB18,SAP18,0
ZBTB20,SAP18,0
ZNF148,SAP18,1
ZNF219,SAP18,1
ZNF281,SAP18,0
ZNF441,SAP18,0
ARX,SAPCD2,1
ASCL1,SAPCD2,0
ATF7,SAPCD2,0
BHLHE22,SAPCD2,0
CTCF,SAPCD2,0
DEAF1,SAPCD2,0
E2F1,SAPCD2,1
EMX1,SAPCD2,0
FOS,SAPCD2,0
JUN,SAPCD2,0
KAT7,SAPCD2,0
KLF10,SAPCD2,0
KLF11,SAPCD2,0
KLF3,SAPCD2,0
MEF2C,SAPCD2,0
MEIS2,SAPCD2,0
NEUROD2,SAPCD2,0
NEUROD6,SAPCD2,0
NFIA,SAPCD2,1
NFIB,SAPCD2,0
NR2E1,SAPCD2,0
NR4A2,SAPCD2,0
PHF21A,SAPCD2,0
POU2F1,SAPCD2,0
POU3F1,SAPCD2,0
POU3F2,SAPCD2,0
RFX2,SAPCD2,0
SATB2,SAPCD2,0
SOX2,SAPCD2,0
SOX5,SAPCD2,0
SOX6,SAPCD2,0
SOX9,SAPCD2,1
TBR1,SAPCD2,1
TCF12,SAPCD2,0
TCF3,SAPCD2,0
TCF7L1,SAPCD2,0
TFAP2C,SAPCD2,0
VEZF1,SAPCD2,0
ZBTB18,SAPCD2,0
ZBTB20,SAPCD2,0
ZNF148,SAPCD2,0
ZNF219,SAPCD2,0
ZNF281,SAPCD2,0
ZNF441,SAPCD2,0
ARX,SAT1,1
ASCL1,SAT1,1
ATF7,SAT1,1
BHLHE22,SAT1,1
CTCF,SAT1,1
DEAF1,SAT1,1
E2F1,SAT1,1
EMX1,SAT1,1
FOS,SAT1,1
JUN,SAT1,1
KAT7,SAT1,1
KLF10,SAT1,1
KLF11,SAT1,1
KLF3,SAT1,1
MEF2C,SAT1,1
MEIS2,SAT1,1
NEUROD2,SAT1,0
NEUROD6,SAT1,1
NFIA,SAT1,1
NFIB,SAT1,1
NR2E1,SAT1,1
NR4A2,SAT1,1
PHF21A,SAT1,1
POU2F1,SAT1,1
POU3F1,SAT1,0
POU3F2,SAT1,1
RFX2,SAT1,1
SATB2,SAT1,1
SOX2,SAT1,1
SOX5,SAT1,1
SOX6,SAT1,1
SOX9,SAT1,1
TBR1,SAT1,1
TCF12,SAT1,0
TCF3,SAT1,0
TCF7L1,SAT1,1
TFAP2C,SAT1,1
VEZF1,SAT1,1
ZBTB18,SAT1,1
ZBTB20,SAT1,1
ZNF148,SAT1,1
ZNF219,SAT1,1
ZNF281,SAT1,1
ZNF441,SAT1,1
ARX,SATB1,0
ASCL1,SATB1,0
ATF7,SATB1,0
BHLHE22,SATB1,0
CTCF,SATB1,0
DEAF1,SATB1,0
E2F1,SATB1,0
EMX1,SATB1,0
FOS,SATB1,0
JUN,SATB1,0
KAT7,SATB1,0
KLF10,SATB1,0
KLF11,SATB1,0
KLF3,SATB1,0
MEF2C,SATB1,0
MEIS2,SATB1,0
NEUROD2,SATB1,0
NEUROD6,SATB1,0
NFIA,SATB1,0
NFIB,SATB1,0
NR2E1,SATB1,0
NR4A2,SATB1,0
PHF21A,SATB1,0
POU2F1,SATB1,0
POU3F1,SATB1,0
POU3F2,SATB1,0
RFX2,SATB1,0
SATB2,SATB1,0
SOX2,SATB1,0
SOX5,SATB1,0
SOX6,SATB1,1
SOX9,SATB1,1
TBR1,SATB1,0
TCF12,SATB1,0
TCF3,SATB1,0
TCF7L1,SATB1,0
TFAP2C,SATB1,0
VEZF1,SATB1,1
ZBTB18,SATB1,0
ZBTB20,SATB1,0
ZNF148,SATB1,0
ZNF219,SATB1,0
ZNF281,SATB1,0
ZNF441,SATB1,0
ARX,SC5D,0
ASCL1,SC5D,0
ATF7,SC5D,1
BHLHE22,SC5D,0
CTCF,SC5D,0
DEAF1,SC5D,1
E2F1,SC5D,1
EMX1,SC5D,1
FOS,SC5D,1
JUN,SC5D,0
KAT7,SC5D,1
KLF10,SC5D,1
KLF11,SC5D,1
KLF3,SC5D,1
MEF2C,SC5D,1
MEIS2,SC5D,1
NEUROD2,SC5D,0
NEUROD6,SC5D,1
NFIA,SC5D,0
NFIB,SC5D,1
NR2E1,SC5D,1
NR4A2,SC5D,1
PHF21A,SC5D,0
POU2F1,SC5D,1
POU3F1,SC5D,0
POU3F2,SC5D,1
RFX2,SC5D,1
SATB2,SC5D,1
SOX2,SC5D,1
SOX5,SC5D,0
SOX6,SC5D,1
SOX9,SC5D,0
TBR1,SC5D,1
TCF12,SC5D,0
TCF3,SC5D,0
TCF7L1,SC5D,1
TFAP2C,SC5D,1
VEZF1,SC5D,1
ZBTB18,SC5D,1
ZBTB20,SC5D,1
ZNF148,SC5D,1
ZNF219,SC5D,1
ZNF281,SC5D,0
ZNF441,SC5D,1
ARX,SCD,1
ASCL1,SCD,1
ATF7,SCD,1
BHLHE22,SCD,1
CTCF,SCD,1
DEAF1,SCD,1
E2F1,SCD,1
EMX1,SCD,1
FOS,SCD,1
JUN,SCD,1
KAT7,SCD,1
KLF10,SCD,1
KLF11,SCD,1
KLF3,SCD,1
MEF2C,SCD,1
MEIS2,SCD,1
NEUROD2,SCD,0
NEUROD6,SCD,1
NFIA,SCD,1
NFIB,SCD,1
NR2E1,SCD,1
NR4A2,SCD,1
PHF21A,SCD,1
POU2F1,SCD,1
POU3F1,SCD,0
POU3F2,SCD,1
RFX2,SCD,1
SATB2,SCD,1
SOX2,SCD,1
SOX5,SCD,1
SOX6,SCD,1
SOX9,SCD,1
TBR1,SCD,1
TCF12,SCD,1
TCF3,SCD,1
TCF7L1,SCD,1
TFAP2C,SCD,1
VEZF1,SCD,1
ZBTB18,SCD,1
ZBTB20,SCD,1
ZNF148,SCD,1
ZNF219,SCD,1
ZNF281,SCD,1
ZNF441,SCD,1
ARX,SCG2,0
ASCL1,SCG2,0
ATF7,SCG2,1
BHLHE22,SCG2,1
CTCF,SCG2,0
DEAF1,SCG2,0
E2F1,SCG2,1
EMX1,SCG2,1
FOS,SCG2,1
JUN,SCG2,1
KAT7,SCG2,1
KLF10,SCG2,1
KLF11,SCG2,1
KLF3,SCG2,0
MEF2C,SCG2,1
MEIS2,SCG2,1
NEUROD2,SCG2,0
NEUROD6,SCG2,0
NFIA,SCG2,0
NFIB,SCG2,1
NR2E1,SCG2,0
NR4A2,SCG2,1
PHF21A,SCG2,0
POU2F1,SCG2,1
POU3F1,SCG2,0
POU3F2,SCG2,0
RFX2,SCG2,1
SATB2,SCG2,0
SOX2,SCG2,1
SOX5,SCG2,1
SOX6,SCG2,1
SOX9,SCG2,0
TBR1,SCG2,1
TCF12,SCG2,0
TCF3,SCG2,0
TCF7L1,SCG2,1
TFAP2C,SCG2,1
VEZF1,SCG2,1
ZBTB18,SCG2,1
ZBTB20,SCG2,1
ZNF148,SCG2,0
ZNF219,SCG2,0
ZNF281,SCG2,1
ZNF441,SCG2,1
ARX,SCG3,1
ASCL1,SCG3,0
ATF7,SCG3,0
BHLHE22,SCG3,1
CTCF,SCG3,0
DEAF1,SCG3,1
E2F1,SCG3,1
EMX1,SCG3,1
FOS,SCG3,1
JUN,SCG3,0
KAT7,SCG3,1
KLF10,SCG3,1
KLF11,SCG3,0
KLF3,SCG3,0
MEF2C,SCG3,0
MEIS2,SCG3,0
NEUROD2,SCG3,0
NEUROD6,SCG3,0
NFIA,SCG3,1
NFIB,SCG3,0
NR2E1,SCG3,1
NR4A2,SCG3,0
PHF21A,SCG3,0
POU2F1,SCG3,0
POU3F1,SCG3,0
POU3F2,SCG3,0
RFX2,SCG3,0
SATB2,SCG3,0
SOX2,SCG3,0
SOX5,SCG3,0
SOX6,SCG3,0
SOX9,SCG3,0
TBR1,SCG3,0
TCF12,SCG3,0
TCF3,SCG3,0
TCF7L1,SCG3,0
TFAP2C,SCG3,0
VEZF1,SCG3,0
ZBTB18,SCG3,1
ZBTB20,SCG3,0
ZNF148,SCG3,1
ZNF219,SCG3,0
ZNF281,SCG3,0
ZNF441,SCG3,1
ARX,SCG5,0
ASCL1,SCG5,0
ATF7,SCG5,0
BHLHE22,SCG5,0
CTCF,SCG5,0
DEAF1,SCG5,0
E2F1,SCG5,0
EMX1,SCG5,0
FOS,SCG5,0
JUN,SCG5,0
KAT7,SCG5,0
KLF10,SCG5,0
KLF11,SCG5,0
KLF3,SCG5,0
MEF2C,SCG5,0
MEIS2,SCG5,0
NEUROD2,SCG5,0
NEUROD6,SCG5,0
NFIA,SCG5,0
NFIB,SCG5,0
NR2E1,SCG5,0
NR4A2,SCG5,0
PHF21A,SCG5,0
POU2F1,SCG5,0
POU3F1,SCG5,0
POU3F2,SCG5,0
RFX2,SCG5,0
SATB2,SCG5,0
SOX2,SCG5,0
SOX5,SCG5,0
SOX6,SCG5,0
SOX9,SCG5,0
TBR1,SCG5,0
TCF12,SCG5,0
TCF3,SCG5,0
TCF7L1,SCG5,0
TFAP2C,SCG5,0
VEZF1,SCG5,0
ZBTB18,SCG5,0
ZBTB20,SCG5,0
ZNF148,SCG5,0
ZNF219,SCG5,1
ZNF281,SCG5,0
ZNF441,SCG5,0
ARX,SCGB3A2,0
ASCL1,SCGB3A2,0
ATF7,SCGB3A2,0
BHLHE22,SCGB3A2,0
CTCF,SCGB3A2,0
DEAF1,SCGB3A2,0
E2F1,SCGB3A2,0
EMX1,SCGB3A2,0
FOS,SCGB3A2,0
JUN,SCGB3A2,0
KAT7,SCGB3A2,0
KLF10,SCGB3A2,0
KLF11,SCGB3A2,0
KLF3,SCGB3A2,0
MEF2C,SCGB3A2,0
MEIS2,SCGB3A2,0
NEUROD2,SCGB3A2,0
NEUROD6,SCGB3A2,0
NFIA,SCGB3A2,0
NFIB,SCGB3A2,0
NR2E1,SCGB3A2,0
NR4A2,SCGB3A2,0
PHF21A,SCGB3A2,0
POU2F1,SCGB3A2,0
POU3F1,SCGB3A2,0
POU3F2,SCGB3A2,0
RFX2,SCGB3A2,0
SATB2,SCGB3A2,0
SOX2,SCGB3A2,0
SOX5,SCGB3A2,0
SOX6,SCGB3A2,0
SOX9,SCGB3A2,0
TBR1,SCGB3A2,0
TCF12,SCGB3A2,0
TCF3,SCGB3A2,0
TCF7L1,SCGB3A2,0
TFAP2C,SCGB3A2,0
VEZF1,SCGB3A2,0
ZBTB18,SCGB3A2,0
ZBTB20,SCGB3A2,0
ZNF148,SCGB3A2,0
ZNF219,SCGB3A2,0
ZNF281,SCGB3A2,0
ZNF441,SCGB3A2,0
ARX,SCGN,1
ASCL1,SCGN,0
ATF7,SCGN,0
BHLHE22,SCGN,0
CTCF,SCGN,0
DEAF1,SCGN,0
E2F1,SCGN,0
EMX1,SCGN,0
FOS,SCGN,0
JUN,SCGN,0
KAT7,SCGN,1
KLF10,SCGN,1
KLF11,SCGN,0
KLF3,SCGN,0
MEF2C,SCGN,0
MEIS2,SCGN,1
NEUROD2,SCGN,0
NEUROD6,SCGN,0
NFIA,SCGN,0
NFIB,SCGN,0
NR2E1,SCGN,1
NR4A2,SCGN,0
PHF21A,SCGN,0
POU2F1,SCGN,0
POU3F1,SCGN,0
POU3F2,SCGN,0
RFX2,SCGN,0
SATB2,SCGN,0
SOX2,SCGN,1
SOX5,SCGN,0
SOX6,SCGN,0
SOX9,SCGN,1
TBR1,SCGN,0
TCF12,SCGN,0
TCF3,SCGN,1
TCF7L1,SCGN,0
TFAP2C,SCGN,1
VEZF1,SCGN,0
ZBTB18,SCGN,0
ZBTB20,SCGN,1
ZNF148,SCGN,1
ZNF219,SCGN,0
