gene,ko_gene,log2fc,padj
C20orf27,GLI3,-0.17061570831925987,1.0
SLC38A6,GLI3,0.14231465195334536,1.0
DIMT1,GLI3,-0.1436159803451238,1.0
AAMP,GLI3,0.13819479666327594,1.0
MFSD12,GLI3,-0.2555673586887188,1.0
SNX24,GLI3,-0.23958368617504355,1.0
RAB30-AS1,GLI3,-0.12645574705455154,1.0
ECD,GLI3,0.13726013401723458,1.0
COMMD8,GLI3,0.15234854777395634,1.0
TGIF1,GLI3,-0.2458257340406389,1.0
SHC3,GLI3,0.12998716310472513,1.0
ZBED3,GLI3,0.21095773394210848,1.0
ATAD2B,GLI3,0.13407321525238491,1.0
ZNF197,GLI3,0.21549668940621447,1.0
LDLR,GLI3,-0.2509558788251893,1.0
ABCA3,GLI3,-0.22622274910807816,1.0
SEMA6B,GLI3,-0.16945172597930203,1.0
SLC6A6,GLI3,0.19008564114812465,1.0
ZBTB8OS,GLI3,-0.13494769356284597,1.0
MARCH2,GLI3,-0.19045293172875466,1.0
LSM6,GLI3,-0.11367729113406011,1.0
CAMK4,GLI3,0.12133554482277242,1.0
C19orf48,GLI3,-0.35926629751466455,1.0
EXT1,GLI3,0.13820359841596375,1.0
OGDH,GLI3,0.13899697820219892,1.0
FEM1A,GLI3,0.18329649390296376,1.0
GTF2E2,GLI3,0.19293584716600676,1.0
SETMAR,GLI3,0.22273267573745548,1.0
ERP44,GLI3,0.14278212267947987,1.0
MRPL20,GLI3,-0.11424036972495255,1.0
NCAPD3,GLI3,-0.1767947326988799,1.0
RNASEH2C,GLI3,-0.1037201110288477,1.0
BMP2K,GLI3,0.21805048520758508,1.0
MPPED2,GLI3,0.10578380393399628,1.0
CSGALNACT2,GLI3,0.18569386481941152,1.0
SCAMP2,GLI3,-0.13691911822280955,1.0
GPR107,GLI3,0.1995761889247536,1.0
TRIM11,GLI3,-0.23404312952669937,1.0
RIOK2,GLI3,0.10317608543510248,1.0
CHP1,GLI3,-0.2568902017699801,1.0
AC026979.2,GLI3,0.1194003352128683,1.0
UBE3C,GLI3,0.12413168104169037,1.0
AC093323.1,GLI3,-0.12660950892559786,1.0
FAM120B,GLI3,-0.21611425711797372,1.0
TMEM199,GLI3,0.2732170161926426,1.0
CACNB3,GLI3,0.127557751810071,1.0
RRP36,GLI3,-0.20206656400068224,1.0
TMEM87A,GLI3,0.14351288028517462,1.0
RGL2,GLI3,0.20994735154030586,1.0
VAPB,GLI3,-0.18000681304253607,1.0
PRKAA2,GLI3,0.2034742488471024,1.0
SMYD3,GLI3,-0.13091863353380462,1.0
COX18,GLI3,0.13286939307109424,1.0
PCGF3,GLI3,0.12212095685277724,1.0
POP5,GLI3,0.14580467826666477,1.0
SPATA6,GLI3,-0.11817630045655214,1.0
TMEM175,GLI3,0.17309317973665062,1.0
CBX2,GLI3,-0.32968911900402054,1.0
CDC26,GLI3,0.10134368793506998,1.0
NCDN,GLI3,0.11898021647909607,1.0
ZNF92,GLI3,-0.15918238701830478,1.0
TMEM231,GLI3,0.2684380517600835,1.0
MAGEE1,GLI3,0.18153235680738833,1.0
NUB1,GLI3,0.12416194673719438,1.0
NUDT5,GLI3,-0.1861703497125966,1.0
MASP1,GLI3,-0.43150331711411005,1.0
RBM15,GLI3,0.15265498248694298,1.0
PCDHA12,GLI3,0.16932758293630812,1.0
RAI1,GLI3,0.16348082475302927,1.0
C2orf74,GLI3,0.2701425569539695,1.0
MAPKAP1,GLI3,-0.13621118982027514,1.0
DLG1,GLI3,-0.21704891690408679,1.0
COMMD9,GLI3,0.145518379734616,1.0
SNRNP27,GLI3,0.13365218844263121,1.0
SFXN3,GLI3,0.1645783617109129,1.0
DHX32,GLI3,-0.14039503045666235,1.0
INSR,GLI3,0.1613176196602215,1.0
JOSD2,GLI3,0.24091581716621802,1.0
ACACA,GLI3,-0.14272235754622464,1.0
SCD5,GLI3,0.1105907283639398,1.0
INO80D,GLI3,0.1439392954597305,1.0
MKKS,GLI3,-0.2657485501454313,1.0
FKBP10,GLI3,-0.2774650768091733,1.0
ESF1,GLI3,-0.11089510743642521,1.0
INTS2,GLI3,-0.24124679766645718,1.0
WNK2,GLI3,0.16583930510150013,1.0
TOR3A,GLI3,-0.26525119806467945,1.0
SNX10,GLI3,-0.14193212212815842,1.0
RABIF,GLI3,0.11128845542919596,1.0
ANKRD49,GLI3,-0.14036688400975605,1.0
MBD3,GLI3,-0.2338958061872234,1.0
ARID3A,GLI3,0.1514506346615767,1.0
TYRO3,GLI3,0.23208278458210962,1.0
AC048341.1,GLI3,-0.3036644185059827,1.0
GPAA1,GLI3,0.17509413876390867,1.0
TMEM9B,GLI3,0.12323459033713857,1.0
MORC2-AS1,GLI3,0.11660384640207688,1.0
TXNDC12,GLI3,-0.1633889597823498,1.0
PLXNA1,GLI3,0.12486029468999416,1.0
ADAT1,GLI3,0.26835519794795637,1.0
ARHGEF11,GLI3,-0.19092855303352474,1.0
LRIG1,GLI3,0.13700450321135982,1.0
FOXN2,GLI3,0.12361847843943852,1.0
PPP1R21,GLI3,0.21196723313728905,1.0
PIGC,GLI3,-0.1264572006133442,1.0
EIF3K,GLI3,-0.10008104015103392,1.0
EMC9,GLI3,-0.2637098816043044,1.0
MSN,GLI3,-0.27768181242551115,1.0
SPSB3,GLI3,0.11307520871296467,1.0
CDK14,GLI3,0.29581114810696607,1.0
TP53BP2,GLI3,0.11363720580892,1.0
MMD,GLI3,0.1251341972674116,1.0
CCNDBP1,GLI3,-0.3139999375889224,1.0
PCMT1,GLI3,0.11012212115220232,1.0
PAICS,GLI3,-0.14769418388172725,1.0
SEMA3A,GLI3,-0.1826927914699228,1.0
ZNF195,GLI3,0.16070072818853587,1.0
PPP2R2D,GLI3,0.12763081060675985,1.0
SLC33A1,GLI3,0.17954718871685893,1.0
TTC32,GLI3,0.10696374999890246,1.0
TGIF2,GLI3,-0.4061127257510062,1.0
BTBD17,GLI3,-0.3743438840045563,1.0
SLC35E3,GLI3,0.16517813510326623,1.0
WDR83,GLI3,0.1531729481354187,1.0
ZNF699,GLI3,0.1999093800146592,1.0
UNG,GLI3,-0.17723688712642005,1.0
RBM17,GLI3,0.12686397884050385,1.0
PAK5,GLI3,0.10797553424634643,1.0
GRWD1,GLI3,-0.4088542496688681,1.0
NFS1,GLI3,0.15833181583028688,1.0
EEFSEC,GLI3,0.23381098449987148,1.0
CCND2,GLI3,-0.19078272670146168,1.0
PIM3,GLI3,-0.16992510419526652,1.0
EIF4H,GLI3,-0.126950256825084,1.0
RPUSD4,GLI3,-0.2658050556393281,1.0
KNSTRN,GLI3,-0.12835246590868254,1.0
KIF13A,GLI3,0.18499442164864632,1.0
VTI1A,GLI3,0.15052666357221245,1.0
NUDCD1,GLI3,0.261314341176216,1.0
DGAT1,GLI3,0.14911826549236284,1.0
QDPR,GLI3,-0.2497539628074188,1.0
ORC6,GLI3,-0.23273848487615756,1.0
SEMA6C,GLI3,0.2404649206905991,1.0
ZNF174,GLI3,0.21047124201274015,1.0
TBC1D17,GLI3,0.12337974619201608,1.0
WDYHV1,GLI3,-0.10154940820511826,1.0
ZHX1,GLI3,0.11655991181981984,1.0
CDC73,GLI3,-0.21652950847167962,1.0
ACOT8,GLI3,0.1220796304461218,1.0
MAK16,GLI3,0.29055912530685335,1.0
ORAOV1,GLI3,0.28796720555200794,1.0
ZNF567,GLI3,-0.1853614606203604,1.0
TRNAU1AP,GLI3,-0.11834652213327845,1.0
ARMC9,GLI3,0.24180798371652568,1.0
FAM50A,GLI3,0.11528941212767807,1.0
LARP6,GLI3,0.14327812663584205,1.0
ZNF254,GLI3,0.19007960510875122,1.0
PALMD,GLI3,0.24810013019467325,1.0
EPS15L1,GLI3,0.18576875363574508,1.0
ATM,GLI3,0.1300047592039293,1.0
DLG5,GLI3,0.1917124036498441,1.0
COX11,GLI3,0.10826823914385908,1.0
LZTS2,GLI3,-0.2308747487873335,1.0
WBP11,GLI3,0.1149070080976191,1.0
IVNS1ABP,GLI3,-0.21380278399000907,1.0
CCDC34,GLI3,-0.14072799766925415,1.0
RRBP1,GLI3,0.17391859928715125,1.0
SNCB,GLI3,-0.3659101553999826,1.0
AC025159.1,GLI3,0.23757209247123212,1.0
C9orf85,GLI3,-0.3170606436016188,1.0
TMEM25,GLI3,0.15922253601451475,1.0
NIN,GLI3,0.14841149974461576,1.0
RAB6A,GLI3,0.1282709559128643,1.0
SH3YL1,GLI3,0.14664714659994882,1.0
CCNQ,GLI3,-0.2233334246648626,1.0
SNX7,GLI3,0.2628451164838035,1.0
SUGP1,GLI3,0.14720457441536805,1.0
ATP11A,GLI3,-0.23818755061327224,1.0
RNF14,GLI3,0.1972035621045265,1.0
FAM234A,GLI3,0.15355095490664716,1.0
SGPL1,GLI3,-0.24970228191877109,1.0
TRAPPC10,GLI3,-0.2189069020773371,1.0
SH3BGRL3,GLI3,-0.13383274152424618,1.0
KIAA0930,GLI3,-0.209550063111009,1.0
AKAP10,GLI3,0.2531944548809544,1.0
DEK,GLI3,-0.17319490899250645,1.0
UBAP1,GLI3,0.1429660539264479,1.0
KCNMA1,GLI3,0.22308540401514376,1.0
MPP2,GLI3,0.23940607206883469,1.0
SNAPIN,GLI3,-0.21812777193659716,1.0
ZNF569,GLI3,0.13056918004338192,1.0
CUL2,GLI3,0.14121207101956512,1.0
GSTK1,GLI3,0.15830320093582184,1.0
UVSSA,GLI3,0.26209849308735134,1.0
CROT,GLI3,0.1440852131826469,1.0
NMRAL1,GLI3,0.17655407894903918,1.0
LIG1,GLI3,-0.28710735777373175,1.0
VPS26B,GLI3,0.1077442098330903,1.0
STXBP3,GLI3,-0.16275685122175787,1.0
HMG20A,GLI3,0.25011492410448066,1.0
TMEM237,GLI3,-0.21101833006715864,1.0
PELI1,GLI3,0.18518768839293154,1.0
AC007952.4,GLI3,0.1917981723605533,1.0
SOWAHC,GLI3,0.18487443630385814,1.0
MANBAL,GLI3,0.10708716098881688,1.0
DOCK11,GLI3,0.1687340742009158,1.0
AMPH,GLI3,0.1464316882386938,1.0
STAU2,GLI3,0.12305941833032696,1.0
SLC44A2,GLI3,0.1295654577636829,1.0
PCDHA4,GLI3,0.1263305757505897,1.0
TMEM80,GLI3,0.3146515267612,1.0
INIP,GLI3,0.11906731203913745,1.0
NUBPL,GLI3,0.18087552227905146,1.0
NRP1,GLI3,-0.15624132967876436,1.0
NXF1,GLI3,-0.4617210369414706,1.0
ATP8B2,GLI3,0.20951106535315,1.0
CCDC126,GLI3,0.17567131420451743,1.0
C11orf95,GLI3,-0.3105566216683413,1.0
METAP1,GLI3,0.21906483292677992,1.0
AARSD1,GLI3,0.16495412148176358,1.0
MRPL13,GLI3,-0.12322539627275597,1.0
STN1,GLI3,-0.38347017841111075,1.0
TFB1M,GLI3,-0.22722187251916415,1.0
FAM120AOS,GLI3,0.10173664715046371,1.0
HOMER1,GLI3,0.12285081268904219,1.0
DDX59,GLI3,-0.2580050681840227,1.0
NCAPH2,GLI3,-0.2312294740830505,1.0
KHDRBS2,GLI3,0.15515027628232625,1.0
UQCRC1,GLI3,-0.11197220296415406,1.0
IQGAP1,GLI3,-0.2589825398851202,1.0
TLN1,GLI3,-0.2491092704529505,1.0
C6orf47,GLI3,0.19398925531261924,1.0
IKBIP,GLI3,-0.3061928426000158,1.0
ZDHHC13,GLI3,-0.24954297229454436,1.0
AMD1,GLI3,-0.12456207179475198,1.0
BLVRB,GLI3,-0.1585459810273917,1.0
NIPSNAP1,GLI3,-0.12699398309452425,1.0
TRIM37,GLI3,0.12453023435348887,1.0
ANKHD1,GLI3,0.20453799285654295,1.0
DPM3,GLI3,-0.17188783403851193,1.0
IRAK1BP1,GLI3,0.266716553280717,1.0
TIMM23B,GLI3,0.19741637134545043,1.0
ZNF605,GLI3,0.152625683533273,1.0
SCMH1,GLI3,0.23683830062345956,1.0
NAXE,GLI3,-0.1666809706292658,1.0
DLL1,GLI3,-0.5193690853318282,1.0
SMIM19,GLI3,-0.2502830128050173,1.0
CADM3,GLI3,0.14071640753767767,1.0
PAWR,GLI3,0.15897919712622866,1.0
SLC41A3,GLI3,-0.15735870271077212,1.0
LRCH3,GLI3,0.1537673151458141,1.0
CHCHD10,GLI3,0.11420237718459969,1.0
CNIH4,GLI3,-0.18047493571394474,1.0
LEMD2,GLI3,0.1273212146052467,1.0
LRRC3B,GLI3,-0.24397927836430355,1.0
NUDT21,GLI3,0.13792608925542182,1.0
ABHD13,GLI3,-0.3057364816386756,1.0
ELK1,GLI3,0.10103177161393706,1.0
IPMK,GLI3,0.17510683344396982,1.0
TOM1L2,GLI3,0.19455235365824386,1.0
CEP112,GLI3,-0.1867875046145535,1.0
ZCCHC7,GLI3,0.137581236118831,1.0
CD276,GLI3,0.15800249850823933,1.0
PDE6D,GLI3,-0.291466450585554,1.0
SIK2,GLI3,0.1290931012862826,1.0
PIR,GLI3,0.23537786909179248,1.0
OGFR,GLI3,0.10392134215839444,1.0
GALNT7,GLI3,-0.23030675012605828,1.0
STK40,GLI3,0.15073078562470021,1.0
YJEFN3,GLI3,0.19705998064782415,1.0
DOK5,GLI3,-0.17598954214893148,1.0
TRDMT1,GLI3,-0.3074217588128203,1.0
RPRM,GLI3,0.2427820473058082,1.0
ZNF280D,GLI3,0.14138254777356574,1.0
ARRDC1-AS1,GLI3,0.1351365706081351,1.0
CLCN5,GLI3,0.14576997344324694,1.0
DOHH,GLI3,0.19107327737581148,1.0
RNASEH1,GLI3,-0.2213464077851537,1.0
AC019205.1,GLI3,0.17320483478032056,1.0
GID8,GLI3,-0.19596211862694002,1.0
PEX10,GLI3,-0.22425246121542708,1.0
FBXL4,GLI3,0.1138678201917318,1.0
TBC1D9B,GLI3,-0.16338764956292584,1.0
CHST2,GLI3,0.3800723160890245,1.0
XPOT,GLI3,0.13245908510862558,1.0
MAP3K4,GLI3,0.1677180419861295,1.0
SSNA1,GLI3,-0.12383721780027312,1.0
RUVBL1,GLI3,-0.2017439248778261,1.0
HNRNPUL2,GLI3,0.11056800502502284,1.0
AC245595.1,GLI3,-0.32953708120508685,1.0
UBE2J1,GLI3,0.11780952084551699,1.0
KCTD1,GLI3,0.1828985159468588,1.0
GOLPH3,GLI3,-0.23429072587257993,1.0
RASSF4,GLI3,-0.10726880027892793,1.0
SP3,GLI3,-0.10831701858672038,1.0
SLC2A4RG,GLI3,-0.2051552988070635,1.0
ARAF,GLI3,-0.14381927285345153,1.0
SELENOS,GLI3,-0.1204617520881146,1.0
FEN1,GLI3,-0.486574131998625,1.0
CENPX,GLI3,-0.1646233703386033,1.0
IPO9,GLI3,-0.16850103307214753,1.0
ZNF730,GLI3,0.11326039435091717,1.0
DNAL1,GLI3,0.1735112098702163,1.0
MAPK3,GLI3,-0.15580529723347047,1.0
BRD1,GLI3,-0.11999511891108916,1.0
CDK8,GLI3,-0.15798757392720741,1.0
ZMYM5,GLI3,0.16349945817609512,1.0
VLDLR-AS1,GLI3,0.10233580629135064,1.0
H2AFX,GLI3,-0.36714277445366017,1.0
GPATCH2,GLI3,-0.14864336662835032,1.0
PHF13,GLI3,0.2573286697274071,1.0
C22orf39,GLI3,0.10777465154777399,1.0
DLK1,GLI3,-0.6676293679570835,1.0
LINC00599,GLI3,0.13120416089867515,1.0
LIMD2,GLI3,-0.1741989647146549,1.0
BLMH,GLI3,-0.16678674306435926,1.0
PCGF5,GLI3,0.23096653717611781,1.0
ZNF382,GLI3,0.1371696154864055,1.0
THNSL1,GLI3,0.2159311893524669,1.0
CHD8,GLI3,0.11711688709791268,1.0
ZNF568,GLI3,0.12010445465552522,1.0
BTAF1,GLI3,0.21718208730968325,1.0
COX19,GLI3,-0.10767006660166589,1.0
ADSS,GLI3,0.11888720223013916,1.0
C1GALT1C1,GLI3,-0.21395166401717414,1.0
DONSON,GLI3,0.24716674725343601,1.0
IPP,GLI3,-0.1993478461455882,1.0
SMIM37,GLI3,-0.1256287667073246,1.0
TUBE1,GLI3,-0.1407767976835821,1.0
TAMM41,GLI3,-0.1649335468172204,1.0
THTPA,GLI3,-0.30338770167296447,1.0
ZKSCAN5,GLI3,0.171641356063156,1.0
CRY1,GLI3,-0.1391941542470203,1.0
CPLANE1,GLI3,0.18825304081937966,1.0
BOP1,GLI3,-0.25044618386273765,1.0
CHST10,GLI3,-0.2612845349783901,1.0
ZKSCAN2,GLI3,0.25598974643624084,1.0
RXRB,GLI3,0.12196037314976893,1.0
IFT122,GLI3,-0.12659353227362002,1.0
NAIP,GLI3,0.15429775675680335,1.0
AC139887.2,GLI3,0.2844170160218389,1.0
KYAT3,GLI3,-0.23190284047527365,1.0
PPP6R1,GLI3,0.2759700075300504,1.0
FOS,GLI3,-0.3866495317662254,1.0
EXD3,GLI3,-0.17473764735109,1.0
CEP295,GLI3,0.16509038402692666,1.0
KLHDC8B,GLI3,-0.17449448717700733,1.0
WASF3,GLI3,0.10476404661244532,1.0
DHX16,GLI3,0.11937284677949389,1.0
TTLL5,GLI3,0.1630051686607965,1.0
C11orf71,GLI3,0.18678906493827352,1.0
TMEM121,GLI3,0.22867535367276304,1.0
ITSN1,GLI3,0.1030775746266373,1.0
MAML1,GLI3,-0.15121911148993572,1.0
CSTF3,GLI3,0.10189437318569916,1.0
AC008741.2,GLI3,0.1641438847525527,1.0
TMEM203,GLI3,-0.11038608445132281,1.0
SDHA,GLI3,0.10351027494980025,1.0
NUP160,GLI3,-0.15807516928840348,1.0
RNF144A,GLI3,-0.23029223158164314,1.0
GTPBP3,GLI3,0.17601892002986785,1.0
MAF1,GLI3,-0.12442052000204479,1.0
MSANTD3,GLI3,0.1050727771422948,1.0
ETNK2,GLI3,0.20204084285944646,1.0
CTTN,GLI3,0.14222067269740868,1.0
RNF103,GLI3,0.2696635007461734,1.0
CAST,GLI3,-0.1265817936778313,1.0
MBD1,GLI3,-0.3506928949357486,1.0
PDCL3,GLI3,-0.22765332747401112,1.0
PCID2,GLI3,-0.11430084423846076,1.0
SNX13,GLI3,0.13942550121035757,1.0
EIF2B4,GLI3,0.13939694687803894,1.0
C2orf68,GLI3,0.1613250689418808,1.0
RECQL,GLI3,-0.1502472405553723,1.0
ZNF718,GLI3,-0.1695607950544935,1.0
GNPDA2,GLI3,0.1613255021176916,1.0
FCHO2,GLI3,0.2993219255424031,1.0
TMEM69,GLI3,-0.18238126395980014,1.0
DZIP1,GLI3,0.12639866078114181,1.0
IFT88,GLI3,0.16370307725660238,1.0
CEP95,GLI3,0.12399580143017075,1.0
WWC1,GLI3,-0.21943388718889478,1.0
MTFR1L,GLI3,0.115616520838568,1.0
ZNF519,GLI3,0.19100353484386345,1.0
TTN-AS1,GLI3,0.150151831115521,1.0
ZNF765,GLI3,0.12341663102174838,1.0
DPCD,GLI3,0.2327533725141262,1.0
WDR86,GLI3,-0.20770997930684354,1.0
LAS1L,GLI3,0.1395502585368773,1.0
SOCS4,GLI3,0.18667222417496054,1.0
IFT52,GLI3,0.14718133647049503,1.0
RTL5,GLI3,0.16756049577176357,1.0
HMGA1,GLI3,-0.17556784073419443,1.0
DOCK7,GLI3,0.11414893318394814,1.0
TENM2,GLI3,0.15796050575656295,1.0
ZNF771,GLI3,-0.23199815293489756,1.0
ATR,GLI3,0.27342627204912695,1.0
UCKL1,GLI3,-0.25146823672479135,1.0
TCF7,GLI3,0.16757848438438083,1.0
ABR,GLI3,0.1544589197389068,1.0
COA4,GLI3,-0.15955743915311638,1.0
EPS15,GLI3,0.17757500455220532,1.0
MFN2,GLI3,0.1781242055533241,1.0
KIF22,GLI3,-0.13885112620973628,1.0
SCYL2,GLI3,0.15104704074901654,1.0
CEP162,GLI3,0.10335707990120868,1.0
TAGLN2,GLI3,0.13209334600836797,1.0
FAXC,GLI3,0.1947678539164588,1.0
PPFIA3,GLI3,0.10193304675285897,1.0
LINC00623,GLI3,0.25768088191396243,1.0
GPAT4,GLI3,0.14062936826426942,1.0
ATG13,GLI3,0.10578585447329614,1.0
RAB5IF,GLI3,-0.11469379271055802,1.0
AC021092.1,GLI3,0.1494274523561021,1.0
CCDC93,GLI3,0.15927007567378682,1.0
C6orf203,GLI3,-0.19499694394982314,1.0
MRPS22,GLI3,-0.2183614805670988,1.0
PPM1E,GLI3,0.18848971371181644,1.0
PTPRS,GLI3,0.1493297908402822,1.0
SSTR2,GLI3,-0.6610629172425234,1.0
CARMIL1,GLI3,0.23895824159163936,1.0
C18orf25,GLI3,-0.28111979982394475,1.0
PLCL2,GLI3,0.10373666737372966,1.0
KIAA0586,GLI3,0.20974009783338365,1.0
C17orf80,GLI3,0.14765317573730208,1.0
CENPF,GLI3,-0.10856351169166145,1.0
TFDP2,GLI3,-0.14691153948091493,1.0
CERS2,GLI3,-0.1935412559141434,1.0
PSMD11,GLI3,-0.10422496645206292,1.0
MRPS9,GLI3,0.15028518987278594,1.0
MAP2K5,GLI3,0.12107479466418214,1.0
PRR12,GLI3,-0.27534178877660676,1.0
KDM6B,GLI3,0.1399479490606229,1.0
CEP70,GLI3,0.15031616650723723,1.0
COL4A3BP,GLI3,0.10289746308973224,1.0
KDM7A,GLI3,0.3845989647811008,1.0
ATG12,GLI3,0.11071178782780539,1.0
IKZF5,GLI3,0.2348311896038342,1.0
ETHE1,GLI3,-0.1581382861584042,1.0
FTSJ3,GLI3,-0.4512740794015184,1.0
UBA5,GLI3,0.15900219600108367,1.0
FBXL16,GLI3,0.1348546580933725,1.0
CYB5D2,GLI3,0.32058564824058355,1.0
POP4,GLI3,0.1722128820782276,1.0
PDLIM5,GLI3,-0.38010990874473594,1.0
TTC33,GLI3,0.18115257838953047,1.0
THOC3,GLI3,-0.1305765086310786,1.0
DROSHA,GLI3,0.1354974825916493,1.0
EIF2D,GLI3,-0.19522510906507495,1.0
SAC3D1,GLI3,-0.15559138013058726,1.0
RPRD1A,GLI3,0.11891164354712547,1.0
KCNQ3,GLI3,-0.31622871639775485,1.0
RALGDS,GLI3,0.14619833998762255,1.0
ZNF514,GLI3,0.2178305092436421,1.0
HACD2,GLI3,0.21596579994703013,1.0
BECN1,GLI3,-0.1996796849082878,1.0
ABT1,GLI3,-0.2892821014551461,1.0
CHMP3,GLI3,-0.2043669051137409,1.0
PLOD2,GLI3,0.16301691005595442,1.0
ATP9B,GLI3,0.20425461639863096,1.0
MANSC1,GLI3,0.20417483163298522,1.0
CACNA1C,GLI3,0.29408126514913313,1.0
SUDS3,GLI3,0.12572145035186938,1.0
ZMYND19,GLI3,-0.12894098122464448,1.0
GFER,GLI3,-0.34938720959438774,1.0
PDXK,GLI3,-0.18389290322462737,1.0
MTX1,GLI3,-0.13780410387503483,1.0
TMEM9,GLI3,-0.11228921633131038,1.0
SUMF2,GLI3,0.15353672918193717,1.0
MRPL49,GLI3,-0.15266913513617686,1.0
ZNF205,GLI3,-0.24335335591097262,1.0
ATPAF2,GLI3,0.24976958190962462,1.0
KBTBD2,GLI3,-0.11080482073462283,1.0
METTL18,GLI3,-0.22294165605233474,1.0
SDC3,GLI3,0.25225928347663373,1.0
ZNF571,GLI3,0.16163495568366537,1.0
LINC01184,GLI3,0.13759110844699407,1.0
HIF3A,GLI3,-0.17526771328544966,1.0
VAT1,GLI3,-0.1304809178662676,1.0
ECSIT,GLI3,0.12197014680124219,1.0
TMEM218,GLI3,-0.2584591479901164,1.0
APBB1,GLI3,0.13369113182645476,1.0
CAPZA2,GLI3,-0.10999211608808479,1.0
HNRNPLL,GLI3,0.10700949104672874,1.0
ZNF331,GLI3,0.25967577442952594,1.0
SLC2A6,GLI3,0.27804667165585295,1.0
ZNF394,GLI3,-0.38311122615947024,1.0
USP31,GLI3,0.1998736213734258,1.0
CAHM,GLI3,0.16730265924591592,1.0
ZNF117,GLI3,-0.19627882737228441,1.0
DDX49,GLI3,0.10745260840786819,1.0
MCRIP2,GLI3,-0.1932831092304772,1.0
ACTN1,GLI3,-0.3607884571289812,1.0
TSNAX,GLI3,-0.16154627194259585,1.0
NME3,GLI3,-0.2932421300841328,1.0
VASH1,GLI3,-0.2728223265626659,1.0
MRS2,GLI3,0.14487329207624478,1.0
DCAF6,GLI3,0.2103803053700113,1.0
ZSCAN32,GLI3,0.14224328081342552,1.0
APPL2,GLI3,0.1862379110436907,1.0
NEU1,GLI3,-0.1377878847624754,1.0
PRIM2,GLI3,0.3510648120659985,1.0
TRIM52,GLI3,0.14677340682843254,1.0
TMEM101,GLI3,0.18443996208153224,1.0
AGPAT3,GLI3,0.25005831630849995,1.0
NAP1L5,GLI3,0.13627318446053516,1.0
RAP1A,GLI3,-0.24108919044520327,1.0
CPTP,GLI3,0.17353072634939037,1.0
MAU2,GLI3,-0.3273162060122923,1.0
ZBTB5,GLI3,0.13388316963763547,1.0
SRP68,GLI3,-0.13617459918818464,1.0
VPS25,GLI3,-0.1776667889280562,1.0
RNF215,GLI3,0.2585494686144467,1.0
ANKRD54,GLI3,0.14039201693013226,1.0
LONP1,GLI3,0.15405772736215795,1.0
CHD1L,GLI3,-0.24541323078490151,1.0
COL4A1,GLI3,-0.280960629334877,1.0
NAXD,GLI3,0.21180940386410096,1.0
CLDN12,GLI3,-0.20582784960744505,1.0
RPGRIP1L,GLI3,0.11590378407324287,1.0
MLLT1,GLI3,0.16526518622300168,1.0
LLPH,GLI3,-0.17522855354473588,1.0
PACSIN2,GLI3,0.24202096047632038,1.0
CCDC124,GLI3,-0.1612879971759097,1.0
IFRD2,GLI3,-0.25622040873406604,1.0
FIGN,GLI3,-0.30705936175858706,1.0
ABCA5,GLI3,0.10718875235254566,1.0
SLC26A2,GLI3,0.28911713188529475,1.0
AACS,GLI3,-0.3371793198657258,1.0
DGKD,GLI3,0.15244165363101847,1.0
AC036176.1,GLI3,0.10077055900923337,1.0
NOC3L,GLI3,-0.2494196224507761,1.0
B4GALT4,GLI3,0.1945892549199053,1.0
HSPA14.1,GLI3,-0.3123722168573304,1.0
TMEM164,GLI3,0.280296078905367,1.0
RBM24,GLI3,0.15036389288747554,1.0
COQ10B,GLI3,0.1588450528199037,1.0
LENG1,GLI3,-0.2496910839615769,1.0
MRPL12,GLI3,-0.17618381637231217,1.0
TYW1,GLI3,-0.3438296387796913,1.0
DVL1,GLI3,0.16800152764599074,1.0
NUDCD2,GLI3,-0.11535611247911032,1.0
RIC8A,GLI3,0.11994399073666773,1.0
MAN2C1,GLI3,-0.3028261814283719,1.0
KLHL15,GLI3,-0.2748964956703408,1.0
TDP2,GLI3,0.1251802876287056,1.0
TTF2,GLI3,-0.37069579869923386,1.0
USP54,GLI3,0.20488485735589013,1.0
SHC2,GLI3,-0.1980332715968809,1.0
MMGT1,GLI3,-0.15286833352779672,1.0
KIAA1958,GLI3,0.10858701895780243,1.0
PDE12,GLI3,-0.31717233425413616,1.0
PSMA3,GLI3,-0.1429952777713648,1.0
SAMD14,GLI3,0.2267070221660985,1.0
USP15,GLI3,0.11468379592280689,1.0
PLP1,GLI3,-0.43846196395297066,1.0
ABCF3,GLI3,-0.3713166699378685,1.0
IARS2,GLI3,0.13663732663894268,1.0
TAF13,GLI3,0.13164984711359162,1.0
CACHD1,GLI3,-0.28829343886865466,1.0
CRTC3,GLI3,0.19676211292552814,1.0
KMT5B,GLI3,0.11076110421923002,1.0
HIRIP3,GLI3,0.1868911886669331,1.0
BAHCC1,GLI3,0.2435284949428005,1.0
RAB8A,GLI3,-0.1564347195125384,1.0
ZBTB16,GLI3,-0.20598661881768043,1.0
ITGA6,GLI3,0.1598378277778898,1.0
RUSC2,GLI3,0.21325822079190027,1.0
AP1G1,GLI3,0.12513105862040197,1.0
G3BP1,GLI3,-0.18057831068952176,1.0
CYB5A,GLI3,-0.15703869216805394,1.0
ZNFX1,GLI3,0.16198016210234067,1.0
FAM120A,GLI3,0.1570583069998377,1.0
SLC37A4,GLI3,-0.35109063360566406,1.0
MMADHC,GLI3,-0.14583991646332417,1.0
